name,runs,balls,innings_runs,batting_position,runs_come_in,overs_come_in,match_id
SC Ganguly,10,12,205,1,0,0.16666666666666666,335982
SC Ganguly,14,29,84,4,12,2.3333333333333335,335986
SC Ganguly,12,19,139,1,0,0.16666666666666666,335993
SC Ganguly,4,2,124,2,0,0.16666666666666666,335997
SC Ganguly,51,39,139,2,0,0.16666666666666666,336000
SC Ganguly,5,7,162,2,0,0.16666666666666666,336003
SC Ganguly,20,22,124,3,8,2.3333333333333335,336010
SC Ganguly,91,57,198,3,4,0.8333333333333334,336014
SC Ganguly,7,3,122,3,31,6.166666666666667,336017
SC Ganguly,15,20,59,3,14,3.166666666666667,336021
SC Ganguly,2,8,135,3,11,2.5,336025
SC Ganguly,32,34,142,3,4,1.8333333333333335,336027
SC Ganguly,86,53,166,2,0,0.16666666666666666,336035
SC Ganguly,1,12,96,3,1,1.3333333333333333,392184
SC Ganguly,40,29,126,5,59,10.0,392190
SC Ganguly,34,30,91,4,14,3.1666666666666665,392197
SC Ganguly,1,8,130,4,39,6.0,392199
SC Ganguly,0,1,131,2,0,0.16666666666666666,392203
SC Ganguly,22,17,146,4,52,10.666666666666666,392207
SC Ganguly,44,44,115,2,0,0.16666666666666666,392219
SC Ganguly,4,6,160,2,0,0.16666666666666666,392221
SC Ganguly,33,41,148,2,0,0.16666666666666666,392228
SC Ganguly,4,14,180,2,0,0.16666666666666666,392231
SC Ganguly,0,3,97,2,0,0.16666666666666666,392233
SC Ganguly,0,3,145,3,0,0.3333333333333333,419106
SC Ganguly,23,22,130,3,98,11.833333333333334,419109
SC Ganguly,11,20,101,3,0,0.5,419113
SC Ganguly,33,29,129,4,67,10.833333333333334,419118
SC Ganguly,31,34,140,2,0,0.16666666666666666,419122
SC Ganguly,50,40,162,2,0,0.16666666666666666,419127
SC Ganguly,5,10,125,2,0,0.16666666666666666,419131
SC Ganguly,88,54,167,1,0,0.16666666666666666,419135
SC Ganguly,36,30,187,1,0,0.16666666666666666,419139
SC Ganguly,56,46,174,1,0,0.16666666666666666,419144
SC Ganguly,33,32,149,1,0,0.16666666666666666,419148
SC Ganguly,10,12,119,1,0,0.16666666666666666,419153
SC Ganguly,75,50,126,1,0,0.16666666666666666,419158
SC Ganguly,42,36,119,1,0,0.16666666666666666,419161
SC Ganguly,32,31,134,3,54,7.0,501250
SC Ganguly,0,5,133,3,31,4.166666666666667,501259
SC Ganguly,18,22,104,4,17,3.6666666666666665,501262
SC Ganguly,3,6,121,2,0,0.16666666666666666,548308
SC Ganguly,20,18,149,2,0,0.16666666666666666,548313
SC Ganguly,16,9,103,2,0,0.16666666666666666,548319
SC Ganguly,16,16,151,3,30,3.1666666666666665,548322
SC Ganguly,6,8,175,3,60,7.166666666666667,548327
SC Ganguly,24,26,135,3,12,1.5,548330
SC Ganguly,41,35,173,3,24,4.166666666666667,548333
SC Ganguly,1,4,141,3,0,0.5,548337
SC Ganguly,23,20,144,3,15,2.6666666666666665,548341
SC Ganguly,45,40,162,3,0,0.3333333333333333,548348
SC Ganguly,16,24,113,4,39,7.0,548351
SC Ganguly,36,35,133,7,51,8.5,548353
SC Ganguly,14,18,115,1,0,0.16666666666666666,548358
SC Ganguly,2,4,120,1,0,0.16666666666666666,548365
SC Ganguly,5,8,92,4,43,8.0,548375
BB McCullum,158,73,205,2,0,0.16666666666666666,335982
BB McCullum,5,5,84,2,0,0.16666666666666666,335986
BB McCullum,24,11,139,2,0,0.16666666666666666,335993
BB McCullum,1,2,124,1,0,0.16666666666666666,335997
BB McCullum,1,3,96,1,0,0.16666666666666666,392184
BB McCullum,21,16,75,1,0,0.16666666666666666,392186
BB McCullum,3,9,126,2,0,0.16666666666666666,392190
BB McCullum,1,5,91,1,0,0.16666666666666666,392197
BB McCullum,0,1,130,1,0,0.16666666666666666,392199
BB McCullum,5,7,131,6,111,17.5,392203
BB McCullum,19,31,146,1,0,0.16666666666666666,392207
BB McCullum,35,29,146,2,0,0.16666666666666666,392211
BB McCullum,6,3,115,1,0,0.16666666666666666,392219
BB McCullum,80,62,160,1,0,0.16666666666666666,392221
BB McCullum,20,18,148,1,0,0.16666666666666666,392228
BB McCullum,77,47,180,1,0,0.16666666666666666,392231
BB McCullum,9,4,97,1,0,0.16666666666666666,392233
BB McCullum,6,7,174,3,89,10.5,419144
BB McCullum,45,36,149,3,50,5.5,419148
BB McCullum,0,4,119,3,17,2.5,419153
BB McCullum,6,7,126,2,0,0.16666666666666666,419158
BB McCullum,57,55,119,2,0,0.16666666666666666,419161
BB McCullum,45,32,144,1,0,0.16666666666666666,501200
BB McCullum,0,1,136,1,0,0.16666666666666666,501207
BB McCullum,81,60,173,1,0,0.16666666666666666,501210
BB McCullum,47,33,132,1,0,0.16666666666666666,501215
BB McCullum,23,19,124,1,0,0.16666666666666666,501219
BB McCullum,0,4,67,1,0,0.16666666666666666,501229
BB McCullum,7,7,111,1,0,0.16666666666666666,501233
BB McCullum,31,18,117,2,0,0.16666666666666666,501238
BB McCullum,1,8,149,1,0,0.16666666666666666,501242
BB McCullum,22,16,115,2,0,0.16666666666666666,501247
BB McCullum,32,27,155,1,0,0.16666666666666666,501254
BB McCullum,29,10,89,1,0,0.16666666666666666,501258
BB McCullum,33,37,132,2,0,0.16666666666666666,501261
BB McCullum,9,7,90,1,0,0.16666666666666666,548307
BB McCullum,2,4,135,2,0,0.16666666666666666,548312
BB McCullum,15,18,122,1,0,0.16666666666666666,548328
BB McCullum,10,9,118,1,0,0.16666666666666666,548335
BB McCullum,43,37,185,1,0,0.16666666666666666,548344
BB McCullum,2,8,127,2,0,0.16666666666666666,548347
BB McCullum,42,43,131,2,0,0.16666666666666666,548353
BB McCullum,56,44,138,1,0,0.16666666666666666,548357
BB McCullum,37,29,155,2,0,0.16666666666666666,548368
BB McCullum,1,5,125,2,0,0.16666666666666666,548370
BB McCullum,41,43,127,1,0,0.16666666666666666,548375
BB McCullum,31,36,158,1,0,0.16666666666666666,548378
BB McCullum,6,7,166,3,20,2.8333333333333335,598034
BB McCullum,67,45,190,2,0,0.16666666666666666,729283
BB McCullum,9,10,171,2,0,0.16666666666666666,729293
BB McCullum,6,10,127,2,0,0.16666666666666666,729297
BB McCullum,71,53,135,2,0,0.16666666666666666,729303
BB McCullum,40,33,142,2,0,0.16666666666666666,729311
BB McCullum,56,40,142,2,0,0.16666666666666666,733971
BB McCullum,32,35,170,2,0,0.16666666666666666,733981
BB McCullum,33,29,183,2,0,0.16666666666666666,733987
BB McCullum,13,11,149,2,0,0.16666666666666666,733995
BB McCullum,6,3,141,2,0,0.16666666666666666,734003
BB McCullum,19,13,132,2,0,0.16666666666666666,734013
BB McCullum,28,24,151,2,0,0.16666666666666666,734023
BB McCullum,14,11,167,4,60,7.333333333333333,734045
BB McCullum,11,16,182,4,62,5.166666666666667,734047
BB McCullum,4,2,136,2,0,0.16666666666666666,829707
BB McCullum,96,53,190,2,0,0.16666666666666666,829711
BB McCullum,32,12,145,2,0,0.16666666666666666,829723
BB McCullum,45,19,177,2,0,0.16666666666666666,829729
BB McCullum,12,7,150,2,0,0.16666666666666666,829735
BB McCullum,4,6,171,2,0,0.16666666666666666,829745
BB McCullum,66,44,180,2,0,0.16666666666666666,829753
BB McCullum,19,14,122,2,0,0.16666666666666666,829765
BB McCullum,12,5,163,2,0,0.16666666666666666,829773
BB McCullum,20,15,143,2,0,0.16666666666666666,829779
BB McCullum,23,11,152,2,0,0.16666666666666666,829789
BB McCullum,81,61,149,2,0,0.16666666666666666,829797
BB McCullum,11,21,112,2,0,0.16666666666666666,829801
BB McCullum,6,6,128,2,0,0.16666666666666666,829809
BB McCullum,0,2,156,2,0,0.16666666666666666,980905
BB McCullum,49,31,148,2,0,0.16666666666666666,980911
BB McCullum,6,4,136,2,0,0.16666666666666666,980917
BB McCullum,18,17,130,2,0,0.16666666666666666,980929
BB McCullum,42,24,163,2,0,0.16666666666666666,980937
BB McCullum,60,36,169,2,0,0.16666666666666666,980945
BB McCullum,43,22,189,2,0,0.16666666666666666,980949
BB McCullum,1,3,127,2,0,0.16666666666666666,980955
BB McCullum,1,4,143,2,0,0.16666666666666666,980961
BB McCullum,7,19,121,2,0,0.16666666666666666,980967
BB McCullum,29,24,159,2,0,0.16666666666666666,980975
BB McCullum,11,13,91,2,0,0.16666666666666666,980987
BB McCullum,6,3,108,2,0,0.16666666666666666,981001
BB McCullum,48,27,167,2,0,0.16666666666666666,981007
BB McCullum,1,4,147,2,0,0.16666666666666666,981013
BB McCullum,32,29,157,2,0,0.16666666666666666,981017
BB McCullum,35,24,179,2,0,0.16666666666666666,1082593
BB McCullum,5,10,132,2,0,0.16666666666666666,1082596
BB McCullum,49,32,167,2,0,0.16666666666666666,1082603
BB McCullum,64,44,157,2,0,0.16666666666666666,1082606
BB McCullum,72,44,184,2,0,0.16666666666666666,1082610
BB McCullum,33,17,183,2,0,0.16666666666666666,1082613
BB McCullum,6,6,155,1,0,0.16666666666666666,1082616
BB McCullum,3,6,127,2,0,0.16666666666666666,1082621
BB McCullum,6,4,141,2,0,0.16666666666666666,1082625
BB McCullum,45,27,154,2,0,0.16666666666666666,1082629
BB McCullum,1,3,203,2,0,0.16666666666666666,1082632
BB McCullum,43,27,170,1,0,0.16666666666666666,1136563
BB McCullum,0,1,155,2,0,0.16666666666666666,1136568
BB McCullum,4,4,192,1,0,0.16666666666666666,1136571
BB McCullum,38,28,165,2,0,0.16666666666666666,1136589
BB McCullum,31,24,149,3,37,5.166666666666667,1136591
BB McCullum,5,3,123,2,0,0.16666666666666666,1136595
RT Ponting,20,20,205,3,51,5.5,335982
RT Ponting,0,1,84,3,6,1.5,335986
RT Ponting,0,1,139,3,31,2.6666666666666665,335993
RT Ponting,19,31,124,3,5,0.6666666666666666,335997
RT Ponting,28,33,142,1,0,0.16666666666666666,597999
RT Ponting,6,10,139,1,0,0.16666666666666666,598002
RT Ponting,0,6,198,1,0,0.16666666666666666,598006
RT Ponting,14,17,174,1,0,0.16666666666666666,598011
RT Ponting,4,9,85,2,0,0.16666666666666666,598019
DJ Hussey,12,12,205,4,98,12.333333333333334,335982
DJ Hussey,38,43,84,5,16,4.5,335986
DJ Hussey,0,2,139,5,60,6.0,335993
DJ Hussey,17,20,124,5,39,5.666666666666667,335997
DJ Hussey,42,30,139,5,45,6.166666666666667,336000
DJ Hussey,71,46,162,5,20,4.166666666666667,336003
DJ Hussey,26,12,124,4,18,3.6666666666666665,336010
DJ Hussey,56,28,198,4,71,10.333333333333334,336014
DJ Hussey,31,31,122,4,40,7.5,336017
DJ Hussey,2,7,59,4,14,3.1666666666666665,336021
DJ Hussey,0,1,135,5,103,16.333333333333332,336025
DJ Hussey,11,15,142,4,36,6.833333333333333,336027
DJ Hussey,12,11,166,4,43,5.666666666666667,336035
DJ Hussey,43,27,160,4,21,4.5,392221
DJ Hussey,38,15,148,4,82,15.0,392228
DJ Hussey,3,2,180,4,115,14.166666666666666,392231
DJ Hussey,9,13,97,5,20,5.166666666666667,392233
DJ Hussey,3,5,162,5,106,14.666666666666666,419127
DJ Hussey,29,32,125,5,19,4.5,419131
DJ Hussey,31,26,167,5,60,8.666666666666666,419135
DJ Hussey,11,5,187,5,171,18.833333333333332,419139
DJ Hussey,0,3,119,5,17,3.5,419153
DJ Hussey,20,14,119,3,88,14.0,419161
DJ Hussey,20,10,193,5,110,12.333333333333334,501223
DJ Hussey,15,20,113,6,50,9.5,501234
DJ Hussey,1,5,124,4,66,11.0,501237
DJ Hussey,4,5,115,5,78,12.833333333333334,501248
DJ Hussey,0,3,141,5,106,15.5,501251
DJ Hussey,21,15,173,5,137,14.333333333333334,501254
DJ Hussey,3,4,161,5,117,14.666666666666666,501257
DJ Hussey,0,1,200,4,200,20.0,501260
DJ Hussey,13,10,150,5,47,7.5,548309
DJ Hussey,18,17,132,5,41,9.833333333333334,548313
DJ Hussey,32,31,127,4,17,4.5,548323
DJ Hussey,10,14,121,5,60,9.666666666666666,548328
DJ Hussey,41,34,155,4,27,5.166666666666667,548331
DJ Hussey,21,19,158,4,61,9.166666666666666,548334
DJ Hussey,68,40,158,4,45,7.833333333333333,548339
DJ Hussey,7,4,151,5,122,16.0,548343
DJ Hussey,45,29,159,4,70,9.0,548350
DJ Hussey,8,6,122,4,24,5.833333333333333,548354
DJ Hussey,16,16,163,4,55,7.833333333333333,548359
DJ Hussey,65,35,186,5,53,7.5,548366
DJ Hussey,40,35,132,4,40,5.666666666666667,548369
DJ Hussey,9,9,118,4,51,8.5,548371
DJ Hussey,3,6,133,4,11,3.6666666666666665,548374
DJ Hussey,8,10,97,4,78,9.833333333333334,598003
DJ Hussey,41,36,130,4,19,3.0,598007
DJ Hussey,41,31,113,4,4,2.1666666666666665,598014
DJ Hussey,12,15,151,4,59,8.833333333333334,598016
DJ Hussey,22,24,116,4,42,8.833333333333334,598021
DJ Hussey,21,20,144,4,64,9.666666666666666,598031
DJ Hussey,34,18,155,4,13,3.166666666666667,598037
DJ Hussey,22,16,168,4,34,6.166666666666667,598041
DJ Hussey,1,3,136,4,96,13.666666666666666,598052
DJ Hussey,20,21,115,6,68,9.5,598059
DJ Hussey,13,14,182,4,24,4.5,598064
DJ Hussey,25,29,132,4,28,4.833333333333333,734013
DJ Hussey,50,33,177,4,68,7.0,734029
DJ Hussey,40,29,167,5,81,9.666666666666666,734045
DJ Hussey,1,3,182,6,128,12.166666666666666,734047
Mohammad Hafeez,5,3,205,5,155,17.333333333333332,335982
Mohammad Hafeez,13,13,84,6,43,13.166666666666666,335986
Mohammad Hafeez,16,24,139,6,62,7.5,335993
Mohammad Hafeez,2,6,124,6,69,12.166666666666666,335997
Mohammad Hafeez,13,12,162,1,0,0.16666666666666666,336003
Mohammad Hafeez,5,11,59,5,17,4.5,336021
Mohammad Hafeez,6,6,135,2,0,0.16666666666666666,336025
Mohammad Hafeez,4,8,142,2,0,0.16666666666666666,336027
R Dravid,2,3,63,1,0,0.16666666666666666,335982
R Dravid,32,33,161,2,0,0.16666666666666666,335985
R Dravid,0,1,128,2,0,0.16666666666666666,335992
R Dravid,0,1,158,7,136,16.5,335996
R Dravid,37,29,168,5,46,5.166666666666667,335998
R Dravid,31,21,168,4,44,7.166666666666667,336002
R Dravid,66,51,116,5,12,3.6666666666666665,336006
R Dravid,5,11,117,4,30,5.166666666666667,336010
R Dravid,11,16,107,4,36,6.166666666666667,336012
R Dravid,29,26,128,5,43,5.833333333333333,336016
R Dravid,75,36,126,6,27,8.166666666666666,336023
R Dravid,9,11,145,4,33,6.333333333333333,336026
R Dravid,47,39,122,4,22,5.666666666666667,336029
R Dravid,26,19,151,6,100,13.5,336034
R Dravid,66,48,129,5,16,5.0,392182
R Dravid,20,18,82,6,45,7.666666666666667,392185
R Dravid,48,27,153,5,36,7.5,392188
R Dravid,10,13,160,5,47,5.833333333333333,392191
R Dravid,0,2,99,4,19,4.833333333333333,392213
R Dravid,10,12,127,5,37,6.666666666666667,392218
R Dravid,12,12,161,5,68,11.166666666666666,392221
R Dravid,8,7,124,3,1,0.6666666666666666,392224
R Dravid,38,34,131,3,2,1.1666666666666667,392232
R Dravid,6,9,168,4,61,9.5,392236
R Dravid,44,39,137,4,22,3.0,392238
R Dravid,9,13,127,4,33,6.333333333333333,392239
R Dravid,21,16,129,6,34,7.5,419109
R Dravid,14,11,157,3,27,5.0,419123
R Dravid,1,1,149,4,78,10.666666666666666,419128
R Dravid,14,9,141,7,112,16.0,419140
R Dravid,26,25,169,3,14,2.6666666666666665,419145
R Dravid,52,35,151,3,11,3.0,419148
R Dravid,49,35,125,3,0,0.3333333333333333,419151
R Dravid,5,4,131,7,118,13.833333333333334,419154
R Dravid,16,11,129,4,31,5.833333333333333,419157
R Dravid,23,22,138,2,0,0.16666666666666666,419162
R Dravid,35,30,83,2,0,0.16666666666666666,419164
R Dravid,28,35,136,2,0,0.16666666666666666,501199
R Dravid,38,30,139,2,0,0.16666666666666666,501204
R Dravid,35,34,140,2,0,0.16666666666666666,501209
R Dravid,8,7,145,2,0,0.16666666666666666,501220
R Dravid,44,37,109,2,0,0.16666666666666666,501225
R Dravid,5,16,93,2,0,0.16666666666666666,501231
R Dravid,18,20,132,2,0,0.16666666666666666,501235
R Dravid,66,51,139,2,0,0.16666666666666666,501240
R Dravid,20,16,128,2,0,0.16666666666666666,501249
R Dravid,37,30,134,2,0,0.16666666666666666,501252
R Dravid,1,4,94,2,0,0.16666666666666666,501258
R Dravid,43,32,132,2,0,0.16666666666666666,501263
R Dravid,28,24,172,1,0,0.16666666666666666,548309
R Dravid,26,24,160,1,0,0.16666666666666666,548312
R Dravid,3,5,166,1,0,0.16666666666666666,548317
R Dravid,28,27,121,1,0,0.16666666666666666,548320
R Dravid,25,32,189,1,0,0.16666666666666666,548324
R Dravid,42,24,191,1,0,0.16666666666666666,548326
R Dravid,26,28,132,1,0,0.16666666666666666,548332
R Dravid,58,42,133,1,0,0.16666666666666666,548336
R Dravid,40,38,147,1,0,0.16666666666666666,548345
R Dravid,57,43,136,1,0,0.16666666666666666,548349
R Dravid,46,39,171,1,0,0.16666666666666666,548354
R Dravid,14,16,126,1,0,0.16666666666666666,548358
R Dravid,4,9,114,1,0,0.16666666666666666,548361
R Dravid,21,20,167,1,0,0.16666666666666666,548365
R Dravid,39,36,118,1,0,0.16666666666666666,548373
R Dravid,5,5,142,1,0,0.16666666666666666,548377
R Dravid,65,51,156,3,21,3.1666666666666665,598001
R Dravid,17,20,134,3,9,2.6666666666666665,598005
R Dravid,54,47,138,3,0,0.3333333333333333,598009
R Dravid,9,12,117,3,35,4.833333333333333,598014
R Dravid,35,31,117,3,10,2.5,598023
R Dravid,6,9,175,4,81,9.666666666666666,598026
R Dravid,36,35,144,1,0,0.16666666666666666,598032
R Dravid,22,17,168,1,0,0.16666666666666666,598036
R Dravid,6,3,124,8,118,19.833333333333332,598043
R Dravid,58,40,179,1,0,0.16666666666666666,598047
R Dravid,53,48,144,1,0,0.16666666666666666,598049
R Dravid,4,7,141,1,0,0.16666666666666666,598052
R Dravid,22,28,143,1,0,0.16666666666666666,598058
R Dravid,4,5,136,1,0,0.16666666666666666,598063
R Dravid,25,24,107,1,0,0.16666666666666666,598065
R Dravid,12,10,131,1,0,0.16666666666666666,598071
R Dravid,43,37,151,1,0,0.16666666666666666,598072
W Jaffer,6,16,63,2,0,0.16666666666666666,335982
W Jaffer,50,33,158,2,0,0.16666666666666666,335996
W Jaffer,10,9,168,2,0,0.16666666666666666,335998
W Jaffer,5,5,168,2,0,0.16666666666666666,336002
W Jaffer,0,4,116,1,0,0.16666666666666666,336006
W Jaffer,44,37,151,2,0,0.16666666666666666,336034
W Jaffer,7,8,142,2,0,0.16666666666666666,392208
W Jaffer,8,9,99,2,0,0.16666666666666666,392213
V Kohli,1,5,63,3,3,1.3333333333333333,335982
V Kohli,23,14,161,5,74,10.166666666666666,335985
V Kohli,13,14,128,5,57,6.666666666666667,335992
V Kohli,12,7,158,6,126,15.333333333333334,335996
V Kohli,1,1,168,7,149,19.166666666666668,335998
V Kohli,9,5,168,6,117,16.0,336002
V Kohli,34,36,116,2,0,0.16666666666666666,336006
V Kohli,0,1,107,6,68,11.833333333333334,336012
V Kohli,21,22,128,2,0,0.16666666666666666,336016
V Kohli,3,7,126,2,0,0.16666666666666666,336023
V Kohli,10,16,122,3,7,1.8333333333333335,336029
V Kohli,38,29,151,3,13,2.1666666666666665,336034
V Kohli,3,8,129,6,51,9.0,392182
V Kohli,11,13,82,7,46,8.0,392185
V Kohli,50,32,153,6,58,10.666666666666666,392188
V Kohli,2,3,160,7,128,16.833333333333332,392191
V Kohli,22,24,137,5,66,9.666666666666666,392194
V Kohli,19,12,134,4,71,12.833333333333334,392199
V Kohli,16,14,139,6,76,12.166666666666666,392204
V Kohli,15,22,99,5,25,6.166666666666667,392213
V Kohli,20,22,127,2,0,0.16666666666666666,392218
V Kohli,38,35,124,5,27,4.833333333333333,392224
V Kohli,19,9,168,6,133,17.166666666666668,392236
V Kohli,24,17,137,5,90,12.666666666666666,392238
V Kohli,7,8,127,6,75,11.833333333333334,392239
V Kohli,2,5,129,4,16,4.666666666666667,419109
V Kohli,16,12,194,4,134,14.166666666666666,419112
V Kohli,17,12,153,4,114,14.666666666666666,419119
V Kohli,24,16,157,5,53,9.833333333333334,419123
V Kohli,38,23,149,6,83,12.166666666666666,419128
V Kohli,34,24,156,4,50,6.666666666666667,419133
V Kohli,42,26,173,4,52,7.166666666666667,419136
V Kohli,13,11,141,6,100,14.5,419140
V Kohli,58,35,169,6,62,10.333333333333334,419145
V Kohli,3,4,125,6,92,15.0,419151
V Kohli,14,13,131,5,101,10.833333333333334,419154
V Kohli,37,24,129,7,72,11.333333333333334,419157
V Kohli,8,6,138,6,79,9.833333333333334,419162
V Kohli,23,18,147,3,2,1.5,501200
V Kohli,12,19,125,3,0,0.3333333333333333,501205
V Kohli,71,50,132,4,13,3.1666666666666665,501208
V Kohli,35,28,153,4,16,1.6666666666666665,501211
V Kohli,30,23,170,3,122,12.333333333333334,501222
V Kohli,56,38,143,3,0,0.5,501227
V Kohli,67,42,179,3,57,6.833333333333333,501232
V Kohli,27,31,199,3,40,5.0,501244
V Kohli,27,33,117,3,59,4.0,501247
V Kohli,39,34,147,3,65,6.833333333333333,501252
V Kohli,15,15,99,3,44,2.8333333333333335,501255
V Kohli,11,11,112,3,1,2.166666666666667,501260
V Kohli,31,29,119,3,0,0.6666666666666666,501266
V Kohli,70,44,161,3,25,3.6666666666666665,501268
V Kohli,8,12,165,3,103,10.833333333333334,501270
V Kohli,35,32,141,3,1,0.8333333333333334,501271
V Kohli,8,8,151,3,36,4.166666666666667,548310
V Kohli,6,14,113,3,7,1.8333333333333335,548315
V Kohli,57,46,189,3,51,5.666666666666667,548318
V Kohli,22,18,133,3,42,4.833333333333333,548324
V Kohli,16,19,178,4,38,6.166666666666667,548327
V Kohli,4,4,158,3,3,1.5,548331
V Kohli,16,16,165,1,0,0.16666666666666666,548336
V Kohli,18,19,138,3,2,1.1666666666666667,548344
V Kohli,45,42,152,3,7,1.6666666666666665,548350
V Kohli,9,9,179,3,88,11.0,548356
V Kohli,36,25,131,3,46,8.666666666666666,548360
V Kohli,9,12,163,3,73,8.666666666666666,548362
V Kohli,3,1,152,3,8,2.5,548367
V Kohli,73,52,205,3,11,2.5,548372
V Kohli,42,40,120,3,30,3.0,548376
V Kohli,24,14,140,3,3,2.5,597999
V Kohli,46,44,122,3,3,1.3333333333333333,598004
V Kohli,34,26,141,3,11,2.8333333333333335,598008
V Kohli,57,46,156,3,5,2.0,598012
V Kohli,65,50,148,3,19,3.1666666666666665,598017
V Kohli,1,4,107,3,46,6.833333333333333,598023
V Kohli,11,9,247,3,155,13.833333333333334,598027
V Kohli,1,4,124,3,30,6.0,598033
V Kohli,32,35,160,3,41,4.166666666666667,598036
V Kohli,25,18,175,3,34,6.666666666666667,598042
V Kohli,56,41,160,3,22,4.333333333333333,598045
V Kohli,93,47,157,3,39,5.333333333333333,598048
V Kohli,99,57,178,3,6,2.1666666666666665,598054
V Kohli,17,14,112,3,14,4.666666666666667,598057
V Kohli,14,14,178,3,94,11.5,598064
V Kohli,56,29,101,1,0,0.16666666666666666,598068
V Kohli,49,38,138,3,6,2.0,729281
V Kohli,0,2,114,3,16,3.1666666666666665,729287
V Kohli,31,23,138,3,61,7.833333333333333,729299
V Kohli,21,25,66,3,1,0.8333333333333334,729305
V Kohli,4,2,113,3,21,1.5,729313
V Kohli,0,5,153,3,4,1.3333333333333333,733977
V Kohli,35,28,158,3,50,5.333333333333333,733983
V Kohli,0,1,154,3,8,2.3333333333333335,733991
V Kohli,4,9,183,1,0,0.16666666666666666,733999
V Kohli,10,11,177,3,33,5.666666666666667,734005
V Kohli,27,29,129,3,14,3.6666666666666665,734013
V Kohli,67,41,153,3,4,1.0,734021
V Kohli,38,31,153,3,7,2.1666666666666665,734027
V Kohli,73,49,148,4,31,5.0,734035
V Kohli,13,15,171,2,0,0.16666666666666666,829713
V Kohli,41,37,150,2,0,0.16666666666666666,829719
V Kohli,18,18,175,3,23,5.166666666666667,829737
V Kohli,51,42,148,3,30,3.6666666666666665,829745
V Kohli,62,46,129,2,0,0.16666666666666666,829749
V Kohli,35,23,97,2,0,0.16666666666666666,829757
V Kohli,1,4,182,2,0,0.16666666666666666,829763
V Kohli,34,20,111,2,0,0.16666666666666666,829771
V Kohli,48,44,122,2,0,0.16666666666666666,829779
V Kohli,32,30,214,2,0,0.16666666666666666,829785
V Kohli,82,50,227,2,0,0.16666666666666666,829795
V Kohli,19,9,75,2,0,0.16666666666666666,829803
V Kohli,44,19,82,2,0,0.16666666666666666,829807
V Kohli,1,2,2,1,0,0.16666666666666666,829813
V Kohli,12,18,168,2,0,0.16666666666666666,829819
V Kohli,12,9,132,2,0,0.16666666666666666,829821
V Kohli,75,51,216,2,0,0.16666666666666666,980907
V Kohli,79,48,182,2,0,0.16666666666666666,980921
V Kohli,33,30,157,1,0,0.16666666666666666,980927
V Kohli,80,62,173,1,0,0.16666666666666666,980931
V Kohli,100,63,177,1,0,0.16666666666666666,980937
V Kohli,14,17,176,1,0,0.16666666666666666,980953
V Kohli,52,44,180,3,8,1.6666666666666665,980959
V Kohli,108,58,188,1,0,0.16666666666666666,980969
V Kohli,20,21,171,1,0,0.16666666666666666,980977
V Kohli,7,7,144,1,0,0.16666666666666666,980981
V Kohli,109,55,240,2,0,0.16666666666666666,980987
V Kohli,75,51,182,2,0,0.16666666666666666,980995
V Kohli,106,48,196,2,0,0.16666666666666666,980999
V Kohli,54,45,129,2,0,0.16666666666666666,981011
V Kohli,0,2,142,2,0,0.16666666666666666,981013
V Kohli,54,35,191,2,0,0.16666666666666666,981019
V Kohli,62,47,130,2,0,0.16666666666666666,1082602
V Kohli,28,19,126,1,0,0.16666666666666666,1082607
V Kohli,64,50,209,2,0,0.16666666666666666,1082610
V Kohli,0,1,42,2,0,0.16666666666666666,1082617
V Kohli,10,13,122,2,0,0.16666666666666666,1082621
V Kohli,55,48,92,2,0,0.16666666666666666,1082624
V Kohli,20,14,158,1,0,0.16666666666666666,1082628
V Kohli,6,6,112,3,1,0.8333333333333334,1082633
V Kohli,5,9,155,3,0,0.3333333333333333,1082636
V Kohli,58,45,152,3,29,5.0,1082646
V Kohli,31,33,170,3,18,1.8333333333333335,1136563
V Kohli,21,16,155,3,1,0.5,1136568
V Kohli,57,30,192,3,4,0.8333333333333334,1136571
V Kohli,91,61,159,1,0,0.16666666666666666,1136574
V Kohli,30,26,172,3,8,2.1666666666666665,1136579
V Kohli,18,15,197,2,0,0.16666666666666666,1136584
V Kohli,68,44,165,3,64,8.333333333333334,1136589
V Kohli,32,26,149,4,58,8.833333333333334,1136591
V Kohli,8,11,123,3,7,1.6666666666666665,1136595
V Kohli,39,30,136,3,23,3.0,1136599
V Kohli,70,40,176,3,2,1.3333333333333333,1136605
V Kohli,48,27,88,1,0,0.16666666666666666,1136608
V Kohli,12,11,214,2,0,0.16666666666666666,1136611
V Kohli,4,9,131,1,0,0.16666666666666666,1136613
V Kohli,6,11,66,1,0,0.16666666666666666,1175356
V Kohli,46,32,176,3,27,3.5,1175362
V Kohli,3,10,105,3,13,2.1666666666666665,1175366
V Kohli,23,25,152,1,0,0.16666666666666666,1175369
V Kohli,84,49,200,2,0,0.16666666666666666,1175372
V Kohli,41,33,144,2,0,0.16666666666666666,1178395
V Kohli,67,53,173,2,0,0.16666666666666666,1178403
V Kohli,8,9,163,2,0,0.16666666666666666,1178406
V Kohli,100,58,207,2,0,0.16666666666666666,1178410
V Kohli,9,8,157,2,0,0.16666666666666666,1178414
V Kohli,13,8,191,2,0,0.16666666666666666,1178417
V Kohli,23,17,166,2,0,0.16666666666666666,1178421
